cart_id,product_id,product_name,price,quantity,total,discount_percentage,discounted_total,thumbnail
144,132,Samsung Galaxy S8,499.99,3.0,1499.97,19.45,1208.23,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/thumbnail.webp
144,156,Green and Black Glasses,34.99,4.0,139.96,1.01,138.55,https://cdn.dummyjson.com/product-images/sunglasses/green-and-black-glasses/thumbnail.webp
145,10,Gucci Bloom Eau de,79.99,3.0,239.97,14.39,205.44,https://cdn.dummyjson.com/product-images/fragrances/gucci-bloom-eau-de/thumbnail.webp
145,52,Carbon Steel Wok,29.99,3.0,89.97,6.53,84.09,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
145,77,Yellow Peeler,5.99,3.0,17.97,12.48,15.73,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp
145,129,Realme X,299.99,2.0,599.98,6.95,558.28,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp
145,146,Feather Shuttlecock,5.99,1.0,5.99,2.95,5.81,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
145,152,Tennis Racket,49.99,4.0,199.96,19.61,160.75,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-racket/thumbnail.webp
146,18,Cat Food,8.99,5.0,44.95,9.58,40.64,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
146,76,Wooden Rolling Pin,11.99,2.0,23.98,9.75,21.64,https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/thumbnail.webp
146,102,Apple Airpower Wireless Charger,79.99,3.0,239.97,4.48,229.22,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
146,137,American Football,19.99,2.0,39.98,4.93,38.01,https://cdn.dummyjson.com/product-images/sports-accessories/american-football/thumbnail.webp
146,151,Tennis Ball,6.99,2.0,13.98,11.76,12.34,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-ball/thumbnail.webp
146,172,Blue Women's Handbag,49.99,4.0,199.96,17.88,164.21,https://cdn.dummyjson.com/product-images/womens-bags/blue-women's-handbag/thumbnail.webp
147,7,Chanel Coco Noir Eau De,129.99,5.0,649.95,16.51,542.64,https://cdn.dummyjson.com/product-images/fragrances/chanel-coco-noir-eau-de/thumbnail.webp
147,42,Water,0.99,3.0,2.97,14.92,2.53,https://cdn.dummyjson.com/product-images/groceries/water/thumbnail.webp
147,107,Beats Flex Wireless Earphones,49.99,5.0,249.95,5.73,235.63,https://cdn.dummyjson.com/product-images/mobile-accessories/beats-flex-wireless-earphones/thumbnail.webp
147,122,iPhone 6,299.99,1.0,299.99,6.69,279.92,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
147,129,Realme X,299.99,3.0,899.97,6.95,837.42,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp
148,32,Milk,3.49,2.0,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
148,111,Selfie Stick Monopod,12.99,5.0,64.95,19.12,52.53,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-stick-monopod/thumbnail.webp
149,28,Ice Cream,5.49,5.0,27.45,8.69,25.06,https://cdn.dummyjson.com/product-images/groceries/ice-cream/thumbnail.webp
149,91,Sports Sneakers Off White & Red,119.99,5.0,599.95,4.97,570.13,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-&-red/thumbnail.webp
149,101,Apple AirPods Max Silver,549.99,2.0,1099.98,13.67,949.61,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods-max-silver/thumbnail.webp
149,117,Sportbike Motorcycle,7499.99,5.0,37499.95,11.58,33157.46,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
150,32,Milk,3.49,5.0,17.45,13.74,15.05,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
150,153,Volleyball,11.99,1.0,11.99,12.25,10.52,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
150,159,iPad Mini 2021 Starlight,499.99,2.0,999.98,3.64,963.58,https://cdn.dummyjson.com/product-images/tablets/ipad-mini-2021-starlight/thumbnail.webp
151,2,Eyeshadow Palette with Mirror,19.99,3.0,59.97,18.19,49.06,https://cdn.dummyjson.com/product-images/beauty/eyeshadow-palette-with-mirror/thumbnail.webp
151,21,Cucumber,1.49,4.0,5.96,0.16,5.95,https://cdn.dummyjson.com/product-images/groceries/cucumber/thumbnail.webp
151,38,Rice,5.99,2.0,11.98,9.29,10.87,https://cdn.dummyjson.com/product-images/groceries/rice/thumbnail.webp
151,52,Carbon Steel Wok,29.99,5.0,149.95,6.53,140.16,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
152,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,4.0,119.96,13.85,103.35,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
152,193,Watch Gold for Women,799.99,5.0,3999.95,18.34,3266.36,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/thumbnail.webp
153,7,Chanel Coco Noir Eau De,129.99,2.0,259.98,16.51,217.06,https://cdn.dummyjson.com/product-images/fragrances/chanel-coco-noir-eau-de/thumbnail.webp
153,80,Huawei Matebook X Pro,1399.99,1.0,1399.99,9.38,1268.67,https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/thumbnail.webp
153,110,Selfie Lamp with iPhone,14.99,1.0,14.99,19.4,12.08,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
153,120,Vaseline Men Body and Face Lotion,9.99,3.0,29.97,13.39,25.96,https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp
153,136,Vivo X21,499.99,5.0,2499.95,17.41,2064.71,https://cdn.dummyjson.com/product-images/smartphones/vivo-x21/thumbnail.webp
153,164,Gray Dress,34.99,3.0,104.97,14.28,89.98,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
154,29,Juice,3.99,1.0,3.99,12.06,3.51,https://cdn.dummyjson.com/product-images/groceries/juice/thumbnail.webp
154,93,Brown Leather Belt Watch,89.99,5.0,449.95,5.99,423.0,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/thumbnail.webp
154,176,Women Handbag Black,59.99,2.0,119.98,11.63,106.03,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp
155,36,Protein Powder,19.99,2.0,39.98,7.59,36.95,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
155,71,Silver Pot With Glass Cap,39.99,4.0,159.96,5.7,150.84,https://cdn.dummyjson.com/product-images/kitchen-accessories/silver-pot-with-glass-cap/thumbnail.webp
155,74,Spoon,4.99,5.0,24.95,1.53,24.57,https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/thumbnail.webp
155,113,Generic Motorcycle,3999.99,5.0,19999.95,12.1,17579.96,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
155,170,Durango SXT RWD,36999.99,3.0,110999.97,16.44,92751.57,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
156,67,Mug Tree Stand,15.99,4.0,63.96,9.25,58.04,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/thumbnail.webp
156,112,TV Studio Camera Pedestal,499.99,5.0,2499.95,8.31,2292.2,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp
157,16,Apple,1.99,1.0,1.99,12.62,1.74,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp
157,74,Spoon,4.99,1.0,4.99,1.53,4.91,https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/thumbnail.webp
158,6,Calvin Klein CK One,49.99,5.0,249.95,1.89,245.23,https://cdn.dummyjson.com/product-images/fragrances/calvin-klein-ck-one/thumbnail.webp
158,13,Bedside Table African Cherry,299.99,1.0,299.99,19.09,242.72,https://cdn.dummyjson.com/product-images/furniture/bedside-table-african-cherry/thumbnail.webp
158,14,Knoll Saarinen Executive Conference Chair,499.99,1.0,499.99,2.01,489.94,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/thumbnail.webp
158,44,Family Tree Photo Frame,29.99,1.0,29.99,14.87,25.53,https://cdn.dummyjson.com/product-images/home-decoration/family-tree-photo-frame/thumbnail.webp
158,182,Green Crystal Earring,29.99,3.0,89.97,15.24,76.26,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
159,56,Electric Stove,49.99,1.0,49.99,14.04,42.97,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/thumbnail.webp
159,68,Pan,24.99,5.0,124.95,3.0,121.2,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/thumbnail.webp
159,105,Apple MagSafe Battery Pack,99.99,1.0,99.99,17.17,82.82,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp
159,119,Olay Ultra Moisture Shea Butter Body Wash,12.99,4.0,51.96,16.39,43.44,https://cdn.dummyjson.com/product-images/skin-care/olay-ultra-moisture-shea-butter-body-wash/thumbnail.webp
159,148,Golf Ball,9.99,2.0,19.98,17.37,16.51,https://cdn.dummyjson.com/product-images/sports-accessories/golf-ball/thumbnail.webp
159,164,Gray Dress,34.99,3.0,104.97,14.28,89.98,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
160,66,Microwave Oven,89.99,1.0,89.99,12.13,79.07,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/thumbnail.webp
160,183,Green Oval Earring,24.99,3.0,74.97,15.18,63.59,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp
161,68,Pan,24.99,2.0,49.98,3.0,48.48,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/thumbnail.webp
161,105,Apple MagSafe Battery Pack,99.99,4.0,399.96,17.17,331.29,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp
161,156,Green and Black Glasses,34.99,4.0,139.96,1.01,138.55,https://cdn.dummyjson.com/product-images/sunglasses/green-and-black-glasses/thumbnail.webp
161,159,iPad Mini 2021 Starlight,499.99,3.0,1499.97,3.64,1445.37,https://cdn.dummyjson.com/product-images/tablets/ipad-mini-2021-starlight/thumbnail.webp
161,172,Blue Women's Handbag,49.99,5.0,249.95,17.88,205.26,https://cdn.dummyjson.com/product-images/womens-bags/blue-women's-handbag/thumbnail.webp
162,112,TV Studio Camera Pedestal,499.99,4.0,1999.96,8.31,1833.76,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp
162,118,Attitude Super Leaves Hand Soap,8.99,1.0,8.99,18.49,7.33,https://cdn.dummyjson.com/product-images/skin-care/attitude-super-leaves-hand-soap/thumbnail.webp
162,129,Realme X,299.99,4.0,1199.96,6.95,1116.56,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp
162,151,Tennis Ball,6.99,4.0,27.96,11.76,24.67,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-ball/thumbnail.webp
163,6,Calvin Klein CK One,49.99,1.0,49.99,1.89,49.05,https://cdn.dummyjson.com/product-images/fragrances/calvin-klein-ck-one/thumbnail.webp
163,8,Dior J'adore,89.99,5.0,449.95,14.72,383.72,https://cdn.dummyjson.com/product-images/fragrances/dior-j'adore/thumbnail.webp
163,13,Bedside Table African Cherry,299.99,3.0,899.97,19.09,728.17,https://cdn.dummyjson.com/product-images/furniture/bedside-table-african-cherry/thumbnail.webp
163,33,Mulberry,4.99,3.0,14.97,12.87,13.04,https://cdn.dummyjson.com/product-images/groceries/mulberry/thumbnail.webp
163,51,Boxed Blender,39.99,2.0,79.98,7.26,74.17,https://cdn.dummyjson.com/product-images/kitchen-accessories/boxed-blender/thumbnail.webp
164,27,Honey Jar,6.99,4.0,27.96,14.4,23.93,https://cdn.dummyjson.com/product-images/groceries/honey-jar/thumbnail.webp
164,46,Plant Pot,14.99,4.0,59.96,6.84,55.86,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
164,61,Hand Blender,34.99,4.0,139.96,17.02,116.14,https://cdn.dummyjson.com/product-images/kitchen-accessories/hand-blender/thumbnail.webp
165,46,Plant Pot,14.99,1.0,14.99,6.84,13.96,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
165,73,Spice Rack,19.99,3.0,59.97,12.09,52.72,https://cdn.dummyjson.com/product-images/kitchen-accessories/spice-rack/thumbnail.webp
165,76,Wooden Rolling Pin,11.99,1.0,11.99,9.75,10.82,https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/thumbnail.webp
165,109,Monopod,19.99,2.0,39.98,8.58,36.55,https://cdn.dummyjson.com/product-images/mobile-accessories/monopod/thumbnail.webp
165,113,Generic Motorcycle,3999.99,5.0,19999.95,12.1,17579.96,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
165,189,Red Shoes,34.99,2.0,69.98,17.69,57.6,https://cdn.dummyjson.com/product-images/womens-shoes/red-shoes/thumbnail.webp
166,175,White Faux Leather Backpack,39.99,2.0,79.98,15.2,67.82,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
166,180,Dress Pea,49.99,1.0,49.99,17.68,41.15,https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/thumbnail.webp
167,21,Cucumber,1.49,1.0,1.49,0.16,1.49,https://cdn.dummyjson.com/product-images/groceries/cucumber/thumbnail.webp
167,166,Tartan Dress,39.99,5.0,199.95,12.95,174.06,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
167,191,Rolex Cellini Moonphase,15999.99,3.0,47999.97,4.11,46027.17,https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/thumbnail.webp
168,50,Black Whisk,9.99,4.0,39.96,10.24,35.87,https://cdn.dummyjson.com/product-images/kitchen-accessories/black-whisk/thumbnail.webp
168,52,Carbon Steel Wok,29.99,2.0,59.98,6.53,56.06,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
169,95,Rolex Cellini Date Black Dial,8999.99,4.0,35999.96,8.88,32803.16,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/thumbnail.webp
169,193,Watch Gold for Women,799.99,1.0,799.99,18.34,653.27,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/thumbnail.webp
170,8,Dior J'adore,89.99,1.0,89.99,14.72,76.74,https://cdn.dummyjson.com/product-images/fragrances/dior-j'adore/thumbnail.webp
170,9,Dolce Shine Eau de,69.99,1.0,69.99,0.62,69.56,https://cdn.dummyjson.com/product-images/fragrances/dolce-shine-eau-de/thumbnail.webp
170,46,Plant Pot,14.99,3.0,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
170,59,Glass,4.99,5.0,24.95,7.92,22.97,https://cdn.dummyjson.com/product-images/kitchen-accessories/glass/thumbnail.webp
170,126,Oppo F19 Pro Plus,399.99,4.0,1599.96,18.64,1301.73,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
171,157,Party Glasses,19.99,1.0,19.99,11.22,17.75,https://cdn.dummyjson.com/product-images/sunglasses/party-glasses/thumbnail.webp
171,166,Tartan Dress,39.99,5.0,199.95,12.95,174.06,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
172,1,Essence Mascara Lash Princess,9.99,2.0,19.98,10.48,17.89,https://cdn.dummyjson.com/product-images/beauty/essence-mascara-lash-princess/thumbnail.webp
172,8,Dior J'adore,89.99,1.0,89.99,14.72,76.74,https://cdn.dummyjson.com/product-images/fragrances/dior-j'adore/thumbnail.webp
172,24,Fish Steak,14.99,5.0,74.95,4.23,71.78,https://cdn.dummyjson.com/product-images/groceries/fish-steak/thumbnail.webp
172,100,Apple Airpods,129.99,3.0,389.97,15.54,329.37,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
173,37,Red Onions,1.99,2.0,3.98,9.9,3.59,https://cdn.dummyjson.com/product-images/groceries/red-onions/thumbnail.webp
173,63,Kitchen Sieve,7.99,4.0,31.96,18.91,25.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
173,106,Apple Watch Series 4 Gold,349.99,5.0,1749.95,12.02,1539.61,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
173,191,Rolex Cellini Moonphase,15999.99,1.0,15999.99,4.11,15342.39,https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/thumbnail.webp
174,27,Honey Jar,6.99,3.0,20.97,14.4,17.95,https://cdn.dummyjson.com/product-images/groceries/honey-jar/thumbnail.webp
174,39,Soft Drinks,1.99,2.0,3.98,17.48,3.28,https://cdn.dummyjson.com/product-images/groceries/soft-drinks/thumbnail.webp
174,54,Citrus Squeezer Yellow,8.99,4.0,35.96,12.1,31.61,https://cdn.dummyjson.com/product-images/kitchen-accessories/citrus-squeezer-yellow/thumbnail.webp
174,83,Blue & Black Check Shirt,29.99,5.0,149.95,15.35,126.93,https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/thumbnail.webp
174,90,Puma Future Rider Trainers,89.99,5.0,449.95,4.2,431.05,https://cdn.dummyjson.com/product-images/mens-shoes/puma-future-rider-trainers/thumbnail.webp
174,158,Sunglasses,22.99,4.0,91.96,1.51,90.57,https://cdn.dummyjson.com/product-images/sunglasses/sunglasses/thumbnail.webp
175,99,Amazon Echo Plus,99.99,2.0,199.98,12.07,175.84,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp
175,128,Realme C35,149.99,1.0,149.99,15.3,127.04,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp
176,19,Chicken Meat,9.99,2.0,19.98,13.7,17.24,https://cdn.dummyjson.com/product-images/groceries/chicken-meat/thumbnail.webp
176,152,Tennis Racket,49.99,5.0,249.95,19.61,200.93,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-racket/thumbnail.webp
177,14,Knoll Saarinen Executive Conference Chair,499.99,4.0,1999.96,2.01,1959.76,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/thumbnail.webp
177,179,Corset With Black Skirt,79.99,5.0,399.95,15.06,339.72,https://cdn.dummyjson.com/product-images/womens-dresses/corset-with-black-skirt/thumbnail.webp
178,4,Red Lipstick,12.99,2.0,25.98,12.16,22.82,https://cdn.dummyjson.com/product-images/beauty/red-lipstick/thumbnail.webp
178,12,Annibale Colombo Sofa,2499.99,2.0,4999.98,14.4,4279.98,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
178,43,Decoration Swing,59.99,4.0,239.96,10.41,214.98,https://cdn.dummyjson.com/product-images/home-decoration/decoration-swing/thumbnail.webp
178,93,Brown Leather Belt Watch,89.99,3.0,269.97,5.99,253.8,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/thumbnail.webp
178,99,Amazon Echo Plus,99.99,5.0,499.95,12.07,439.61,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp
178,128,Realme C35,149.99,5.0,749.95,15.3,635.21,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp
179,32,Milk,3.49,3.0,10.47,13.74,9.03,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
179,83,Blue & Black Check Shirt,29.99,4.0,119.96,15.35,101.55,https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/thumbnail.webp
179,88,Nike Air Jordan 1 Red And Black,149.99,1.0,149.99,4.12,143.81,https://cdn.dummyjson.com/product-images/mens-shoes/nike-air-jordan-1-red-and-black/thumbnail.webp
179,95,Rolex Cellini Date Black Dial,8999.99,3.0,26999.97,8.88,24602.37,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/thumbnail.webp
179,100,Apple Airpods,129.99,2.0,259.98,15.54,219.58,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
179,118,Attitude Super Leaves Hand Soap,8.99,3.0,26.97,18.49,21.98,https://cdn.dummyjson.com/product-images/skin-care/attitude-super-leaves-hand-soap/thumbnail.webp
180,26,Green Chili Pepper,0.99,2.0,1.98,1.0,1.96,https://cdn.dummyjson.com/product-images/groceries/green-chili-pepper/thumbnail.webp
180,74,Spoon,4.99,1.0,4.99,1.53,4.91,https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/thumbnail.webp
181,48,Bamboo Spatula,7.99,1.0,7.99,2.84,7.76,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
181,82,New DELL XPS 13 9300 Laptop,1499.99,3.0,4499.97,11.89,3964.92,https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/thumbnail.webp
181,105,Apple MagSafe Battery Pack,99.99,2.0,199.98,17.17,165.64,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp
182,47,Table Lamp,49.99,4.0,199.96,7.09,185.78,https://cdn.dummyjson.com/product-images/home-decoration/table-lamp/thumbnail.webp
182,67,Mug Tree Stand,15.99,5.0,79.95,9.25,72.55,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/thumbnail.webp
182,69,Plate,3.99,3.0,11.97,7.31,11.09,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp
182,129,Realme X,299.99,3.0,899.97,6.95,837.42,https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp
182,133,Samsung Galaxy S10,699.99,3.0,2099.97,5.59,1982.58,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s10/thumbnail.webp
182,176,Women Handbag Black,59.99,2.0,119.98,11.63,106.03,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp
183,63,Kitchen Sieve,7.99,5.0,39.95,18.91,32.4,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
183,64,Knife,14.99,1.0,14.99,18.86,12.16,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
183,136,Vivo X21,499.99,5.0,2499.95,17.41,2064.71,https://cdn.dummyjson.com/product-images/smartphones/vivo-x21/thumbnail.webp
183,167,300 Touring,28999.99,2.0,57999.98,3.98,55691.58,https://cdn.dummyjson.com/product-images/vehicle/300-touring/thumbnail.webp
183,193,Watch Gold for Women,799.99,3.0,2399.97,18.34,1959.82,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/thumbnail.webp
184,67,Mug Tree Stand,15.99,1.0,15.99,9.25,14.51,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/thumbnail.webp
184,98,Rolex Submariner Watch,13999.99,1.0,13999.99,5.05,13292.99,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp
185,33,Mulberry,4.99,1.0,4.99,12.87,4.35,https://cdn.dummyjson.com/product-images/groceries/mulberry/thumbnail.webp
185,130,Realme XT,349.99,4.0,1399.96,11.51,1238.82,https://cdn.dummyjson.com/product-images/smartphones/realme-xt/thumbnail.webp
186,70,Red Tongs,6.99,5.0,34.95,14.52,29.88,https://cdn.dummyjson.com/product-images/kitchen-accessories/red-tongs/thumbnail.webp
186,92,Sports Sneakers Off White Red,109.99,3.0,329.97,0.04,329.84,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
187,10,Gucci Bloom Eau de,79.99,1.0,79.99,14.39,68.48,https://cdn.dummyjson.com/product-images/fragrances/gucci-bloom-eau-de/thumbnail.webp
187,12,Annibale Colombo Sofa,2499.99,4.0,9999.96,14.4,8559.97,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
187,119,Olay Ultra Moisture Shea Butter Body Wash,12.99,5.0,64.95,16.39,54.3,https://cdn.dummyjson.com/product-images/skin-care/olay-ultra-moisture-shea-butter-body-wash/thumbnail.webp
187,161,Samsung Galaxy Tab White,349.99,2.0,699.98,18.2,572.58,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-white/thumbnail.webp
188,2,Eyeshadow Palette with Mirror,19.99,1.0,19.99,18.19,16.35,https://cdn.dummyjson.com/product-images/beauty/eyeshadow-palette-with-mirror/thumbnail.webp
188,166,Tartan Dress,39.99,1.0,39.99,12.95,34.81,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
188,183,Green Oval Earring,24.99,1.0,24.99,15.18,21.2,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp
188,184,Tropical Earring,19.99,5.0,99.95,0.76,99.19,https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/thumbnail.webp
189,8,Dior J'adore,89.99,4.0,359.96,14.72,306.97,https://cdn.dummyjson.com/product-images/fragrances/dior-j'adore/thumbnail.webp
189,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,1.0,29.99,13.85,25.84,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
189,122,iPhone 6,299.99,3.0,899.97,6.69,839.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
190,98,Rolex Submariner Watch,13999.99,4.0,55999.96,5.05,53171.96,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/thumbnail.webp
190,157,Party Glasses,19.99,4.0,79.96,11.22,70.99,https://cdn.dummyjson.com/product-images/sunglasses/party-glasses/thumbnail.webp
191,7,Chanel Coco Noir Eau De,129.99,3.0,389.97,16.51,325.59,https://cdn.dummyjson.com/product-images/fragrances/chanel-coco-noir-eau-de/thumbnail.webp
191,45,House Showpiece Plant,39.99,2.0,79.98,7.46,74.01,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/thumbnail.webp
191,78,Apple MacBook Pro 14 Inch Space Grey,1999.99,2.0,3999.98,4.69,3812.38,https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp
191,96,Rolex Cellini Moonphase,12999.99,3.0,38999.97,17.52,32167.18,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-moonphase/thumbnail.webp
191,184,Tropical Earring,19.99,1.0,19.99,0.76,19.84,https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/thumbnail.webp
192,1,Essence Mascara Lash Princess,9.99,3.0,29.97,10.48,26.83,https://cdn.dummyjson.com/product-images/beauty/essence-mascara-lash-princess/thumbnail.webp
192,28,Ice Cream,5.49,5.0,27.45,8.69,25.06,https://cdn.dummyjson.com/product-images/groceries/ice-cream/thumbnail.webp
192,43,Decoration Swing,59.99,4.0,239.96,10.41,214.98,https://cdn.dummyjson.com/product-images/home-decoration/decoration-swing/thumbnail.webp
192,92,Sports Sneakers Off White Red,109.99,3.0,329.97,0.04,329.84,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
